segment_1,segment_2,segment_3,segment_4,segment_5,segment_6,segment_7,segment_8,segment_9,segment_10,segment_11,segment_12,segment_13,segment_14,segment_15,segment_16,segment_17,segment_18,segment_19,segment_20,segment_21,segment_22,segment_23,segment_24,segment_25,segment_26,segment_27,segment_28,segment_29,segment_30,segment_31,segment_32,segment_33,segment_34,segment_35,segment_36,segment_37,segment_38,segment_39,segment_40,segment_41,segment_42
0.8190367167987799,0.8190601977695532,0.8190574076792173,0.818753644546273,0.8187357355217756,0.8187427094784495,0.8190600758451657,0.8182711197913387,0.7977975457622032,0.8336921515722863,0.817598212632917,0.8159522556428499,0.8159592213167396,0.8176373849394166,0.8190567164234533,0.8677586725643799,0.3323320589737139,0.3355086471427067,0.3337522735277203,0.2936653443137751,0.3155024809325957,0.6698628376018464,0.8405674328675362,0.28096584484143006,0.3302258582844313,0.276256237036674,0.29821586243362475,0.27017612350056575,0.8160050137291605,0.79840631219788,0.28596387613268925,0.26653858335640235,0.29561676739679166,0.25520894699090324,0.28993571396472384,0.8189500214964293,0.7991646036771979,0.6156341077487492,0.8405432840178854,0.8584218379616891,0.8137558927590408,0.4293662244494819
0.8190367118759739,0.8190603805808551,0.8190524280344903,0.8187367848989978,0.8188365116558826,0.8187487762133984,0.8190602426064385,0.8171630804869784,0.8011216119448913,0.8277911377232473,0.8180041672625508,0.8168311612113913,0.8169753454301453,0.8178019010923191,0.8190712714338851,0.8538845864127097,0.34820657312546854,0.3746230832876686,0.31692073648521635,0.3194249550575178,0.32070427902144716,0.776947697158222,0.7919310804351073,0.30043179507280005,0.31223316924504796,0.2759311727208732,0.29987905560302974,0.25790157896739796,0.8167012135597288,0.8268594927231211,0.278780883305066,0.2402948668924607,0.2872071502239315,0.2592266151675805,0.2648874734427078,0.8189617120449498,0.8019326578424996,0.5189904762306962,0.9108032090533175,0.8772856181884942,0.8038850717337657,0.4258941255170795
0.8190367184262201,0.8190604752458309,0.8190489247222384,0.8186900068954349,0.8189324669838637,0.818727256957135,0.8190603702535654,0.8164376969360888,0.8088609307092659,0.8203266738084355,0.8187146156935649,0.8179712597999901,0.8178891045672535,0.8178820742794971,0.8190791347980367,0.8053767536216377,0.3607635880267014,0.3982817187832576,0.2969424749852565,0.33763117649755925,0.33637357347743657,0.846480277651627,0.7119851972359778,0.31691468519087906,0.28031612158910835,0.27985990795312177,0.2921031428756412,0.2566747157839562,0.8176417435630078,0.8611238020103952,0.274850764429864,0.2203726621172316,0.2930277098191957,0.270085656089037,0.2437835071493667,0.8190161230012621,0.8095099764925885,0.44750164153992145,0.9332375638364786,0.866945066010954,0.7993682060260875,0.4742200438695122
0.8190367384754661,0.8190604779410678,0.8190491864648127,0.8186307236027998,0.8189844246822934,0.8186832524654487,0.8190604296761533,0.8166029474646056,0.8171254663171544,0.8143128295192829,0.8196703893877294,0.8190556015836604,0.8185098340367284,0.8178303274034889,0.8190729036258105,0.7171869629280055,0.3627716671973732,0.4008750326127798,0.27905728926912376,0.3456364880145524,0.3649532926404223,0.8764396986233775,0.6056224534471136,0.32659875620443723,0.24402087797664673,0.28601440016098023,0.2797860401225083,0.2677957803942048,0.8186324082809014,0.8843351252106112,0.27782245900182945,0.21398786295178795,0.308957078136767,0.2845333995575182,0.2273384973446242,0.8191071400450577,0.8179744318740662,0.41265827813984235,0.9143558049354018,0.8136113765709952,0.8036791668050406,0.5634129962596833
0.8190367686412371,0.8190604159311298,0.8190547474480648,0.8185832572972983,0.8189735312099594,0.8186299087659422,0.81906042262153,0.8179761085953113,0.823057465121355,0.8112752519559766,0.8206990943663585,0.8196914032264916,0.8187295213566416,0.8176414213400104,0.8190484313684071,0.5968840190048198,0.35309553641031777,0.3867525346426678,0.2720439122084949,0.3444153776953759,0.40338127324401707,0.8745024353438228,0.487380570068373,0.3280415607579372,0.21466910812772544,0.2920469357916905,0.2691912765061557,0.28726999546725385,0.8195627337606991,0.8789074012393531,0.2871107372376758,0.22176769810313512,0.32563366111935577,0.2976731280776804,0.21709662811459918,0.8192069744932639,0.8242961017105671,0.4141853243437289,0.868149078125697,0.7159181108217628,0.81808439418149,0.6694968060210899
0.8190367993095867,0.8190603290841872,0.8190653238208966,0.8185702573149906,0.8189053944143928,0.8185852084288293,0.8190603717671904,0.8204507957045707,0.8254272522311251,0.8112761356080148,0.8215493202079248,0.8195064057113467,0.8185411918089903,0.8173699992298219,0.8190083198282258,0.46367198028449785,0.3378220986655066,0.3667536978158007,0.2825391892061624,0.3359808367227355,0.4426951756479659,0.8538046525071065,0.37730081367140655,0.3221462432370811,0.2016300458195659,0.2958540167525867,0.2650355441605744,0.30652184442411556,0.8204046943322806,0.8321825262874908,0.2976709195635969,0.23866763649795464,0.3344299884135956,0.3063518050598083,0.21638319819328977,0.8192668539608393,0.827011067773393,0.441717004222539,0.8111866312412098,0.5879160932808506,0.8401792702005967,0.7658332682405217
0.8190368163592144,0.8190602530915606,0.8190781229429002,0.8186049169155284,0.8188044946343699,0.8185673511638644,0.819060307075106,0.8233584460380409,0.8245268082444489,0.8133741476557995,0.8219687039070348,0.8182707507715933,0.8180290208458137,0.8171277527163933,0.8189638050523974,0.3424007880608946,0.32648802803820653,0.3513967015626709,0.3100784532749803,0.321552689520081,0.471887680881799,0.8280316959184731,0.2940881613579067,0.3111048579529292,0.20915290692992605,0.2960184120413898,0.26860055801202065,0.3156322405232721,0.8212064607870385,0.7414594525960526,0.3032505695635499,0.258193939592127,0.33268538969702244,0.31079090150299093,0.22826185257020848,0.819225921056428,0.826201044042529,0.4806137200042909,0.758461153795761,0.456749013503298,0.8632174013363824,0.8331061886281325
0.8190368057635887,0.8190602092552036,0.8190880199463612,0.8186864565330402,0.8187022494319603,0.8185898262733321,0.819060253945853,0.8255310910291637,0.8216139144276234,0.8162475359105982,0.8217947077427038,0.8160094413340678,0.81733788947303,0.8170545354471089,0.8189333982676709,0.25480495224762645,0.32592724918512517,0.3451389193458658,0.34644296585325673,0.30200742276571757,0.4838301359878995,0.8075411763397539,0.2485238857498886,0.29707497961713103,0.23500780858533332,0.2922265676339516,0.27769864625757457,0.30784855925358434,0.8221159308383653,0.6164368263889678,0.3008677927436092,0.2766173340407382,0.32470458968879257,0.3132799145639137,0.25197031952466253,0.8190273537482359,0.8230090983447528,0.5185336865856581,0.7207308092334607,0.355121495639389,0.8769135127149218,0.8649515255277281
0.819036760207661,0.8190602020809953,0.8190889215445326,0.8188006880697422,0.8186243106655712,0.8186570285180118,0.8190602264126009,0.8256259483456888,0.8182232030505602,0.8187360298898853,0.8210175199984556,0.8130580911297561,0.8166340329458991,0.8172659952124749,0.8189374496253478,0.21184644771270922,0.3359575808359587,0.34524401104040014,0.37987045299591304,0.27974900696373717,0.47927956302589203,0.7974726496233265,0.24003421007314907,0.2814423550946752,0.271404382064636,0.2856189731115639,0.28818433165491875,0.28308924230869514,0.823445673546012,0.47753196268982967,0.2931319324866448,0.29412438479844705,0.3179324884759138,0.3151259020631074,0.2809345831143557,0.818637427334458,0.8189915301407155,0.5490558983774015,0.7033809206126717,0.31093119204304376,0.8699993427180842,0.8677516292304862
0.8190366855333276,0.8190602230140976,0.8190762430257744,0.8189257719133048,0.8185822546951443,0.8187612889085839,0.8190602260040519,0.8226772504243719,0.8156022673858013,0.8201564314326614,0.8197878184230497,0.8100203797056603,0.8160671990023775,0.817791030346325,0.8189893600038521,0.2107856776054602,0.34979943979504624,0.3454939395029881,0.4012804480717401,0.2596547657000645,0.46603019161734627,0.7979056860822561,0.2578328836118168,0.2650395504266224,0.30764272863285247,0.2788004030833616,0.2959081057579611,0.24839199394228328,0.825746477994764,0.34993373297112407,0.2864686695134039,0.31239285102921976,0.3170886366577228,0.3144359032593258,0.3046610756031546,0.8180610522056212,0.8155549656273341,0.5707957003785108,0.706486067649757,0.33798354352638194,0.83410259629976,0.855624624848602
0.8190366039332587,0.8190602571911082,0.8190498988535172,0.8190409286276371,0.8185722291900027,0.8188825343016074,0.8190602449094778,0.8167194066220081,0.81440825754716,0.8203638812840285,0.8183691990288006,0.8076162831371277,0.8157410783113331,0.8185222449311117,0.8190860717736431,0.23823452599047612,0.3587513697431265,0.3416308758976171,0.4083238878892351,0.2475016858079676,0.45352347749364486,0.8054567250173011,0.28593031388685564,0.2490088887927887,0.33327873541833886,0.2751603539677622,0.2980264051401982,0.2147992414510299,0.8298092556648898,0.2552431200310685,0.2863141459387276,0.33092739447607855,0.32047527083413807,0.30669881369378293,0.31402830254463,0.8173477055521686,0.8136134767908177,0.5836274477016489,0.72576203520605,0.4314611166927075,0.7677356387681428,0.8432255008082233
0.8190365509501037,0.8190602900904868,0.8190167351874326,0.8191341268251796,0.8185798774403857,0.8189917641494452,0.8190602711490614,0.8092227487536275,0.8146740840255752,0.8196217329314045,0.8170584502901094,0.8064593030864339,0.8156958743918726,0.8192068355187448,0.8192019894868635,0.27717511997459165,0.3577025832602513,0.3344148347487149,0.40472705885500815,0.24661603574323987,0.4464327632564352,0.8154233156092269,0.3095913596627643,0.23553923451022574,0.3406188459543321,0.27746698410096093,0.29329669145269155,0.19215444210692045,0.8364937179810067,0.20415343224025717,0.29265348765874866,0.34543337574142974,0.3211050383331522,0.28802074575929837,0.30675672468100545,0.8165849983650132,0.8134840403093019,0.5855587097755882,0.7541912000414762,0.5696795762102292,0.6786926617507384,0.8393367902539485
0.8190365648884775,0.8190603119805956,0.818991149061265,0.8192049079192142,0.8185886204959928,0.8190585150904991,0.8190602935484789,0.8030543589702187,0.8159666496157573,0.8183854707614319,0.8161048498212503,0.8068454209216552,0.8159054562356763,0.8194994660200231,0.8192907470609275,0.313830750533616,0.3476668807053602,0.32821900090918077,0.39584270153109713,0.2553586299426831,0.44159306727408787,0.8236731986666636,0.3203208761209194,0.22774747665092554,0.3260202394169446,0.2863031196292948,0.2817658423206427,0.1844739995271807,0.8463194925131375,0.19364878762413695,0.29917280488919085,0.34982392931648365,0.3118428620333725,0.2587830109239101,0.28924531158736577,0.815881943014155,0.814960919707055,0.5730615425926143,0.7840561639723712,0.7208406513867188,0.5833428555991126,0.8435524049176858
0.8190366701056678,0.8190603194439251,0.8189929370876324,0.819260831818646,0.8185878354579553,0.8190606997441049,0.8190603050750288,0.8017672173835638,0.8176284974143729,0.8171005022458792,0.8156530037582511,0.8086460878742928,0.8162896525032318,0.819080636902637,0.8192975882607859,0.34082926263476576,0.3339007954906821,0.3265830006386031,0.38402412027801136,0.26777600620490716,0.4304529058626717,0.8277939754419644,0.31740888840795944,0.2285466448705109,0.29023329926217856,0.2993075268875667,0.26451676939969615,0.1882752559813171,0.8588673168902946,0.21018558311772217,0.29684066578560275,0.34049207205808407,0.2908991509918445,0.22496384499490785,0.27314824629911305,0.8153476378526282,0.8174828176883012,0.5448036623371982,0.8089413996960758,0.8516878579356696,0.5023575692446113,0.8470570585412452
0.8190368590456901,0.8190603144320238,0.8190422358066104,0.8193094972153453,0.8185781721585931,0.818993642117709,0.8190603040447689,0.8082405903516378,0.819010320472784,0.8160761654375296,0.8157206442882733,0.8113571193892258,0.816738465393461,0.817816462573513,0.8191815047822947,0.3559498403965803,0.3214838141270958,0.3284594701233531,0.367407332737654,0.2774133545240425,0.4054565487692462,0.8273910121172475,0.3059611301883005,0.23909665538412495,0.23830077236476888,0.3119181900283534,0.2437906555856415,0.1946792706570083,0.8721980286667529,0.23713803192725869,0.2796692160654666,0.31956303272135966,0.26378853639538113,0.1958811292541811,0.2685907107544938,0.8150715907035709,0.82032007171415,0.5058830581266932,0.8251672257528718,0.9350547289197045,0.4540699526746069,0.8370184174009422
0.8190370804682489,0.8190603019563488,0.8191525600165191,0.8193507760404796,0.818572365603422,0.8188747559858124,0.8190602934834262,0.8229966274401658,0.8196418869162913,0.8154511413964961,0.8162104934658422,0.8142829301940905,0.8171410907443365,0.8159070137440009,0.8189415128856997,0.3588057811152586,0.31197750677081115,0.32830164447923293,0.34294810185468194,0.2816998245247244,0.36606906783817317,0.82370822505048,0.2930520982227236,0.25781235471574127,0.17920325775607526,0.31944376678672826,0.2232077320214757,0.19413484825583216,0.8826261346256804,0.2623484432215796,0.24886809055339654,0.29447565960381705,0.24040037328356445,0.17965797299083996,0.2782831551664533,0.8151096512822472,0.8227414136634216,0.4689617168783663,0.8322615326801773,0.9547519635424037,0.4481442632428482,0.8028344213475819
0.8190372415523078,0.8190602876006089,0.8193239948487844,0.8193740728246738,0.818591060956649,0.8187414188259018,0.8190602793318348,0.8427975196704692,0.8193281457443072,0.8152278551319113,0.8169468136731092,0.8167739098748813,0.8174120103390369,0.8139533585295274,0.8186372574219561,0.3488210231457656,0.30367259829561644,0.32012774031081415,0.3111857868613962,0.2835771457432895,0.3204290519941999,0.818883826963353,0.2842014594824568,0.28060375357591316,0.12491431708407996,0.3193581559475621,0.2074667500432945,0.18131302094523416,0.8851808307017036,0.28164930567910706,0.21267690100270398,0.27395324555687905,0.22924803646596137,0.1794034089329346,0.2962718186883563,0.8154767980916456,0.8241500669003426,0.45062265504425236,0.8324102852086505,0.9077804389370797,0.48249525675726057,0.7417470326560814
0.8190372283299544,0.8190602757077093,0.8195390587755743,0.8193627128802968,0.8186545378545479,0.8186417577145512,0.8190602682455493,0.8602453363482964,0.8181790731701363,0.8153359899994567,0.8177232574461063,0.8184190171535567,0.8175096830426468,0.8128813689213142,0.8183926702920187,0.32615463652169996,0.2949073548991913,0.3025546541355961,0.2787694029321016,0.2888943725843488,0.28161685797205693,0.8151494491166952,0.28166727465238517,0.30225969820315324,0.08832963213846756,0.3124094339533037,0.20115055291757755,0.1577992981318771,0.8748868328107023,0.29690369419234797,0.18208934092988038,0.26314044958909943,0.2328245791083473,0.1926206430849301,0.3119980551824558,0.8161467388025091,0.8241935922248343,0.46446327219228534,0.8291808251783329,0.8044836359373181,0.5449302089948441,0.6614071560401883
0.8190369423462672,0.8190602685891176,0.8197633140167072,0.8193034136968297,0.8187728492259357,0.8186205147692446,0.8190602655825098,0.8649419898330905,0.8165832238348817,0.8156884325109385,0.8183491885133626,0.8191280343134161,0.8174469999468564,0.8137002685502684,0.8183744420912894,0.29430037126209263,0.2873890287286359,0.2809111534932405,0.25638395056220264,0.3012589102113884,0.26110412729103294,0.8141908976435627,0.28471370976673116,0.3182150007369041,0.07996403728883217,0.3018204247556331,0.20696996324725303,0.13150516633174703,0.8486306769777282,0.31072889796059044,0.16537841833754663,0.26133355892968413,0.24704438521379357,0.21401155393625493,0.31685664397629787,0.8170582094518154,0.822847941619972,0.5146786066821353,0.8260245908471046,0.6668759184251366,0.618463838800075,0.5779804345529888
0.819036343359384,0.8190602666408823,0.8199515191116765,0.8191956748080845,0.8189381762166991,0.8187041348135528,0.8190602739658769,0.8462842314977047,0.81512530319671,0.8162094965191861,0.818685769552932,0.8190925198803566,0.8172928646612153,0.8171400831224057,0.8187449291063406,0.26135726802116643,0.28638287667542905,0.2646122848089397,0.25313284974453054,0.3181134016499617,0.2636177240192844,0.8167766085916924,0.2909300776571918,0.32583634068915146,0.10423912192008145,0.291154806941347,0.22436135603626028,0.11336700205538874,0.8069839626246532,0.3221213696051334,0.1649115188982342,0.26381732680411063,0.2647673129555558,0.23936483298836286,0.3089428449915945,0.8181271059542848,0.8204610102674507,0.5936892496318894,0.8250816446549981,0.5247206407938861,0.6873014865780768,0.5101755586926676
0.8190354816907307,0.8190602689736829,0.8200583937198206,0.8190557752046003,0.819123157165954,0.818890077314732,0.8190602926487941,0.7972742554219553,0.8144424810280898,0.8168348098124608,0.8186681153983218,0.8186613643699238,0.8171613265094103,0.8232830954271152,0.8195999440725593,0.23784680798322344,0.2971304029157278,0.2614560141238058,0.27109503884969355,0.3311295356979804,0.28634379927777787,0.8226702567141978,0.29747041013993114,0.3248182302284608,0.1570005501302133,0.28236289840862305,0.24931787036617004,0.11299846309101125,0.7551399595838199,0.32623868500445163,0.17788960172125856,0.26626960271111,0.2805557101119721,0.2674834798142779,0.29315385369170377,0.8192608646968788,0.8177272062453883,0.6849810146065235,0.826657107537358,0.40893715130157615,0.7404526607759784,0.47158320732769454
0.8190345034452978,0.819060274112806,0.8200513939076967,0.8189129758830226,0.8192870471586234,0.819144621818216,0.8190603177930299,0.718078044459249,0.8150247456538487,0.8174962463881356,0.8183128048005622,0.8181895007288366,0.817183123583766,0.831346355522865,0.8209116129772281,0.2317416578558037,0.31999830928125994,0.27278541406551393,0.3037460226423697,0.3309735666718243,0.32217086959703545,0.8307891055586999,0.3017059016892374,0.3168225654931721,0.22585944383483514,0.27535775224636183,0.2756988974317591,0.13509534133317003,0.7022702662805761,0.3183305395690418,0.19977652933901524,0.2682932420238464,0.29314416387266196,0.2987537630711009,0.27714362730685294,0.820368247734567,0.8155633462401727,0.7694664982733722,0.8294854757204632,0.34307388650079873,0.7718164244711879,0.4649433199560563
0.819033619707482,0.819060280462638,0.8199217127080626,0.8187996525926154,0.8193883445998212,0.8194109963616977,0.8190603436340321,0.6178015700627039,0.816993379014829,0.8181096031237541,0.8177104633041571,0.8179156376073583,0.8174587718181431,0.8397514858755529,0.8225001788966934,0.24385295865207646,0.34819687582677705,0.2928661592531525,0.33929191147457016,0.3133063678356598,0.36392126764269095,0.8395367613247134,0.301555826651556,0.30470947226709233,0.29380366989249806,0.26931017588576134,0.29744913319114796,0.1777287969128606,0.6591733590108236,0.2986245240016545,0.22741254236574948,0.27333832393445323,0.30406354574400773,0.33176793363229495,0.26639441724616,0.8213578872670676,0.814873878992142,0.8321476621412452,0.831618654749272,0.3354151390707598,0.7780261235193692,0.4814264697833127
0.8190330455722176,0.8190602864577318,0.8196894754821632,0.8187399929290221,0.8193994123869602,0.819626034224295,0.8190603642705013,0.5133468769557467,0.8199279189695617,0.8185777312193384,0.8170033990940165,0.8179046822336046,0.8180027008880136,0.8465206099132477,0.8240529980655443,0.26692953179822876,0.37034037058456193,0.31282258915233563,0.36665139812003733,0.2818975960070219,0.4062680472573764,0.8472130854795367,0.2959985099745519,0.29163811863671074,0.3448407302341998,0.264509898272409,0.31066474156592316,0.23275566861127028,0.6348844002543842,0.2741859035072616,0.25942521861762713,0.28508454144134276,0.3139441368681629,0.36116002061889596,0.2619169855409752,0.8221260653429588,0.8162309721530386,0.8662584289606489,0.8315469539928245,0.3754250416986219,0.7566806762045132,0.5055523184342786
0.8190329300515334,0.8190602905318075,0.8194002824508456,0.8187421541830454,0.8193172086403601,0.8197399783373148,0.8190603755172247,0.4252559691675445,0.8228353665486673,0.8188113852204008,0.8163512021135383,0.8180631790718794,0.8186995129588509,0.8498899869577706,0.8251948555091871,0.28951111972330035,0.37671108655339525,0.3262577293969543,0.3801920886031377,0.24671245457018598,0.4444115529372269,0.8523909650318177,0.28585949873544225,0.2802172009311187,0.3692470863881615,0.26308665622892435,0.3145822457463514,0.2879453205520741,0.6335490928327424,0.25595246179624154,0.2940360200734894,0.3031398699229779,0.3198427830134246,0.379018452572781,0.2617709693603436,0.8225465517682252,0.8195458109320292,0.8737189462042322,0.8290668004342147,0.43730036287970064,0.7069545537079268,0.5231650507684654
0.8190333044843224,0.819060291137874,0.8191130104803167,0.8187966741439271,0.8191654532577052,0.8197321449624405,0.8190603760691492,0.37176956597932553,0.8243437888801716,0.8187596244596854,0.8158923869091014,0.8182108959412794,0.8192989472958031,0.8489073316371457,0.8255962913628275,0.3023521808024894,0.3652700716663194,0.33258433779866015,0.3804964401558585,0.21832890125472504,0.47166086842332156,0.8541741121186167,0.274353454961033,0.2718385345439751,0.36611868888608823,0.26764214522462737,0.3112261026540446,0.3302027284109684,0.6529224617655719,0.2526793321868609,0.3266849512173855,0.3215500729271531,0.3160862715473701,0.37941932119536814,0.26453487080195925,0.8224840260180729,0.8238542220538064,0.8625018842629061,0.8254959436235395,0.49026863189261294,0.6324487942956712,0.5279767032146244
