mean,std,variance,max,min,skewness,kurtosis,mean_freq,max_freq,Longitude,Latitude,segment
0.7565501813695399,0.171421437968846,0.029385309395306917,0.9897414343063415,0.05424813793801869,-1.4192133698710718,1.0169920737885763,-2.7744956557141653e-05,0.49987654320987657,11.696851184259733,6128.056469093273,31
0.7563142254562296,0.1705367971968985,0.029082799198176086,0.9891140706926362,0.04059415700153007,-1.4196835571827904,1.0169982363859233,-5.1346574478798265e-05,0.49987654320987657,11.632049508670441,6126.14522619546,32
0.7560584361227884,0.17009867422804392,0.02893355897413821,0.9896496308531757,0.07085724404891902,-1.408776207930835,0.9959261833831361,-7.296503390762457e-05,0.49987654320987657,11.618931180876931,6124.073332594587,33
0.7558716651628357,0.1702768015456664,0.028994189144622262,0.996321302927168,0.05624094708990274,-1.4011781851639669,0.9801420810916466,-8.97711776378249e-05,0.49987654320987657,11.650180342258674,6122.560487818969,34
0.7558028626297539,0.1706795104005168,0.029131495270560116,0.981252216166157,0.03530292375370725,-1.405025613076873,0.9672701925262448,-0.00010095281178737872,0.49987654320987657,11.695562763347288,6122.003187301007,35
0.7558507371928742,0.17077635085366014,0.02916456201089242,0.9816465344573531,0.0312824175528601,-1.41042411993591,0.9661417736780069,-0.00010732404368518831,0.49987654320987657,11.708985166641849,6122.390971262281,36
0.755965396875964,0.17049112624300053,0.029067224127606747,0.9993825951765563,0.04519313962831534,-1.4019198439280995,0.9552800044844316,-0.00010978450488936284,0.49987654320987657,11.700399873187557,6123.319714695308,37
0.7560661796172923,0.17029238668146585,0.028999496961669882,0.9939508595275901,0.07439572848947607,-1.3842824768874034,0.9095027870912809,-0.00010857350868898791,0.49987654320987657,11.721874319656909,6124.1360549000665,38
0.756075583533852,0.17058338499389464,0.02909869123597528,0.9874141103233802,0.04620069258448889,-1.3849670157572593,0.9042300878308982,-0.00010410285574737578,0.49987654320987657,11.740174419173151,6124.2122266242,39
0.7559609864536474,0.17107646802818907,0.029267157912999994,0.9828717601432968,0.03593620115859397,-1.4109252202154732,0.9823935998683107,-9.597937064568199e-05,0.49987654320987657,11.756971051116237,6123.283990274544,40
0.7557677585728692,0.17103480824355063,0.029252905630908137,0.9872353747578918,0.036244291965714104,-1.4267893295417036,1.0235642004682486,-8.440048861962717e-05,0.49987654320987657,11.72222380206838,6121.71884444024,41
0.7556249605073424,0.1702114017167382,0.028971921274376835,0.9999999999999999,0.06800126691942071,-1.4035806908715383,0.9450880683314713,-7.043319765353401e-05,0.49987654320987657,11.59727981103525,6120.562180109474,42
0.7557122731029845,0.1693187466070014,0.02866883795256595,0.9895412160525201,0.035506197818509444,-1.3687566454923294,0.851882337542857,-5.626773344670512e-05,0.49987654320987657,11.463825065726585,6121.269412134175,43
0.7561932768470698,0.16929759035383563,0.028661674099615137,0.9898668266330235,0.045127795022852024,-1.375891441743174,0.8823748117133032,-4.6122954037321315e-05,0.49987654320987657,11.47885229303363,6125.165542461265,44
0.7571381860461163,0.17011921562564195,0.028940547525083654,0.9832568182694175,0.045664404685410775,-1.4233568145376598,1.0152023544679993,-4.590924634555917e-05,0.49987654320987657,11.594065765694063,6132.819306973541,45
0.7584683682318206,0.17063336688881944,0.029115745895814463,0.9949972647994785,0.06237046562993842,-1.4570436980300105,1.1081348263051325,-5.9640632497473e-05,0.49987654320987657,11.701725200094062,6143.593782677748,46
0.7599495014586531,0.16974650501864783,0.02881387596604583,0.9934516053535751,0.08790178984946584,-1.452584685676412,1.0956860888349258,-8.792594899284765e-05,0.49987654320987657,11.695732808069133,6155.59096181509,47
0.7612423557183768,0.16760125534354198,0.028090180792731154,0.9875262071556954,0.060701160362806206,-1.4401795128784487,1.0742700488019077,-0.00012735701020374045,0.49987654320987657,11.564434931128973,6166.063081318853,48
0.761998279870357,0.16556982437877454,0.027413366744818243,0.9805774018971032,0.06636203936751905,-1.4526450124669592,1.1484203681019727,-0.00016955376448049713,0.49987654320987657,11.434262258297514,6172.186066949891,49
0.7619695508039356,0.16510756146838748,0.02726050685403735,0.9889694621450118,0.049827358810909994,-1.4761596726439015,1.2541439041953195,-0.00020291934670819633,0.49987654320987657,11.439759528289702,6171.953361511878,50
0.7610984060370144,0.16653861223604377,0.027735109365507347,1.0,0.04754142935734307,-1.4765514177759154,1.262241911130582,-0.00021854500817678922,0.49987654320987657,11.611687887317974,6164.8970888998165,51
0.7595540602313546,0.16889374609247956,0.028525097469150953,0.988181538271111,0.056447624580176714,-1.453463049513312,1.1689950662489332,-0.00021541326392321758,0.49987654320987657,11.831438750632705,6152.3878878739715,52
0.7577021876748085,0.17079180053060908,0.029169839128487363,0.9897741884472755,0.04247149635183439,-1.4286894412897906,1.0564633154134047,-0.0001976820399441387,0.49987654320987657,11.942243730964693,6137.387720165949,53
0.7560118126866984,0.17142611549265885,0.02938691307290241,0.9848348502479154,0.05212731141475385,-1.4112600641258826,0.9793037862212652,-0.00016934467973844732,0.49987654320987657,11.870723070486834,6123.695682762256,54
0.7549240551849171,0.17095257986618062,0.02922478456290286,0.9920236879226801,0.05272083556924312,-1.3975861546104096,0.9440943617121711,-0.0001313331802331638,0.49987654320987657,11.745777974379713,6114.884846997828,55
0.7547192417831133,0.17017095608720645,0.028958154295633948,0.9843648325317103,0.049161864479252304,-1.3882850526930897,0.9340499016487107,-8.607593996614231e-05,0.49987654320987657,11.645339987907574,6113.225858443218,56
0.7554199322252092,0.16979832627831587,0.02883147160691741,0.9862415683323815,0.012676690267419077,-1.3912873507154073,0.9437263357538881,-3.799887092609641e-05,0.49987654320987657,11.57912253994722,6118.901451024196,57
0.756758648813424,0.16992207685171043,0.02887351220159859,0.9839568112519459,0.012979253238508348,-1.4040894219340774,0.9867673288136918,-6.008987836910546e-06,0.49987654320987657,11.535784108361913,6129.745055388735,58
0.7582245321521517,0.170093139656733,0.028931676158284878,0.9831505084197647,0.009049498144403367,-1.4056953961105407,1.0153838386603677,-3.5658373367577086e-05,0.49987654320987657,11.512201871541372,6141.618710432429,59
0.7591858667869835,0.16986938594523027,0.028855608281409595,0.9861121979680896,0.03999087980910082,-1.3865833040948472,0.9478222832391552,-3.79134839919138e-05,0.49987654320987657,11.495928506329983,6149.405520974567,60
0.759066615970521,0.169222943343592,0.028636404553868545,0.9833341583753614,0.039167649254190084,-1.373368420128472,0.8604208722616624,-3.4365976094431306e-07,0.49987654320987657,11.544092547769946,6148.439589361222,61
0.7575361737396594,0.16855216296143866,0.028409831638979376,0.9789625551687922,0.04266915596267418,-1.3893800484468148,0.9076087998287004,-8.231427048559444e-05,0.49987654320987657,11.618507308181812,6136.043007291241,62
0.7546564493189231,0.16846095352824048,0.028379092863643995,0.989434706894401,0.0814902363234078,-1.3990123739810036,1.0006078287219982,-0.00020419522590222393,0.49987654320987657,11.668244457508898,6112.717239483277,63
0.7509268303661132,0.16941821754893094,0.02870253243745689,0.9869650742300147,0.07139819402460224,-1.3462389402003025,0.8904897197200059,-0.0003440392707003204,0.49987654320987657,11.769869692410209,6082.507325965517,64
0.7471858267464427,0.17129195772243958,0.02934093478038603,0.9911677540764081,0.06178128792565868,-1.2468473932890205,0.5875892187764964,-0.0004719679005977043,0.49987654320987657,11.866912342552434,6052.205196646187,65
0.744696504197673,0.17305516218526898,0.02994808915896975,0.9932792505932035,0.038913501331918676,-1.1761612424392052,0.3624239978020145,-0.0005585081022051789,0.49987654320987657,11.893727601192142,6032.041684001151,66
0.7435221236562638,0.17352295603831167,0.03011021627227384,0.9963782479971093,0.03395439119466209,-1.1709168700025336,0.35358631426474396,-0.0005846948089320951,0.49987654320987657,11.821678692915953,6022.5292016157355,67
0.7442456858282243,0.17209585461438992,0.029616983175457235,0.9777006398540364,0.0578812367318749,-1.2206389201258734,0.5369357500308571,-0.0005362124110928307,0.49987654320987657,11.730274613240569,6028.390055208616,68
0.74661792134614,0.16971617930917693,0.028803581519304698,0.9896575061636173,0.05800848507166112,-1.2893094341250504,0.7760555357812899,-0.00042302058200590953,0.49987654320987657,11.65564091047013,6047.605162903734,69
0.7499669872668252,0.16823711287301052,0.028303726147846084,0.9783784718837261,0.08599359836769371,-1.343246083247626,0.8951012994108529,-0.0002742369436944037,0.49987654320987657,11.602611216256735,6074.732596861284,70
0.753457885358423,0.1688563263291486,0.028512458941375926,0.979915889754561,0.06354293654093635,-1.3752686554253892,0.8879003570162523,-0.00012597434289996105,0.49987654320987657,11.624406787922828,6103.008871403226,71
0.7563750263105171,0.17106131590903162,0.029261973800529518,0.9918976927380974,0.061746420874095265,-1.4011576148049607,0.925877882646073,-1.1645554800625911e-05,0.49987654320987657,11.749418679445219,6126.6377131151885,72
0.7583107172279033,0.17319464859217262,0.029996386300966165,0.9861084141562606,0.04915715046007757,-1.422401475359294,1.0201375489882665,-5.03696558645287e-05,0.49987654320987657,11.912676541043682,6142.316809546017,73
0.7592044178771805,0.17386898550559834,0.030230424120745964,0.9875705654622466,0.022019345946209856,-1.4262372066830937,1.0460554842368337,-6.113645704933323e-05,0.49987654320987657,12.00977420658323,6149.555784805162,74
0.7592519213134697,0.1728232917133618,0.029867890158641754,0.991593841269989,0.020254335939241752,-1.4180578134560184,1.0067887968353793,-3.447224076660881e-05,0.49987654320987657,11.95037523159832,6149.940562639105,75
0.7587523058214832,0.17080514664819946,0.029174398121512925,0.9918791554871715,0.027628962292097103,-1.419353945609538,1.0143840576512337,-1.1051556537146291e-05,0.49987654320987657,11.80751413774748,6145.893677154014,76
0.7579686445662679,0.1689107309446004,0.028530835028239193,0.9847830728203435,0.047188545274877314,-1.4298710970529835,1.0841156877501277,-5.516963649376634e-05,0.49987654320987657,11.671094540541702,6139.546020986771,77
0.7570529814246274,0.16795260969156925,0.028208079102208596,0.9921445352441496,0.07510731111362928,-1.4243441573912914,1.0937090554662872,-8.033982554378736e-05,0.49987654320987657,11.585487557480318,6132.129149539482,78
0.7560465550456833,0.16818135308579113,0.028284967525767545,0.9895931705925647,0.038607827811764917,-1.3995814209440776,0.9982542203279889,-7.642437723564685e-05,0.49987654320987657,11.59247859315893,6123.977095870035,79
0.7549331785165747,0.16937526175408396,0.028687979294264455,0.992334072865275,0.0501598358948987,-1.3825294349483064,0.930318090132523,-4.3618548332286736e-05,0.49987654320987657,11.672496634682732,6114.958745984255,80
0.7537086201260665,0.17112599361336953,0.029284105690162984,0.9902582466573866,0.05665120596911505,-1.3821094395857427,0.9439691241739081,-9.225519434880026e-06,0.49987654320987657,11.801590422068548,6105.039823021139,81
0.7524316031713254,0.173095599824117,0.029962086678470855,0.9735458409972158,0.007831549321846654,-1.377100302919996,0.9094694831620234,-6.911998503610759e-05,0.49987654320987657,11.878748060093214,6094.6959856877365,82
0.7512359202203401,0.17506792172214738,0.030648777216111926,0.983614457428998,0.007971749943703088,-1.3571450454675846,0.7922176411361463,-0.00012340210572695868,0.49987654320987657,11.90558007771944,6085.010953784755,83
0.7503014119952583,0.17679669092382674,0.03125706992161512,0.9869653158405737,0.030057997687161775,-1.3413341857895114,0.7302853199045827,-0.0001613610812373484,0.49987654320987657,11.931171342038438,6077.441437161593,84
0.7497986547163628,0.17787225969879905,0.031638540770357014,0.9902919158067296,0.036148296878202146,-1.3453490169613973,0.7635111045812559,-0.00017721510022613915,0.49987654320987657,11.94989777597563,6073.369103202538,85
0.7498320781373679,0.1778407859783962,0.03162734515741372,0.9785836878164331,0.024722913083702558,-1.354355487399956,0.7769832359380038,-0.00017039782150620394,0.49987654320987657,11.96241735282792,6073.63983291268,86
0.7504044357616274,0.17654671751802237,0.031168743466388385,0.9871906986753591,0.02457482618379503,-1.346227274962131,0.7250388409537529,-0.00014541956727557372,0.49987654320987657,11.919064009844803,6078.275929669182,87
0.751413801715205,0.17440227077105216,0.0304161520500994,0.9928548789508498,0.036166502280518265,-1.3302891439629276,0.700177353367311,-0.00010855311962444478,0.49987654320987657,11.83705931049335,6086.45179389316,88
0.7526802378706472,0.17228722639176217,0.029682888377766305,0.9909028473599781,0.07582463762914765,-1.34112037450285,0.7911946419180653,-6.743716080912274e-05,0.49987654320987657,11.744728754349218,6096.709926752243,89
0.7539903379987591,0.17105492836349637,0.02925978851744087,0.992323013039769,0.05205067317873663,-1.38593533149797,0.958946281776003,-2.9905794611200843e-05,0.49987654320987657,11.68216597572241,6107.321737789949,90
0.7551458002044282,0.1709806030668547,0.02923436662510532,0.9816175508598,0.049229987703530986,-1.4253140819020544,1.0654206610385302,-2.662650920034471e-06,0.49987654320987657,11.668603097806038,6116.680981655869,91
0.7560040672991569,0.1716115375208233,0.029450519810260943,0.9945159648509543,0.051921958544173474,-1.4290346494919455,1.0454400533558728,-1.0366252603730068e-05,0.49987654320987657,11.709553346400657,6123.632945123171,92
0.7565021620449298,0.17214695666460003,0.02963457468888368,0.9899463377879505,0.040620669659149455,-1.4147237742390202,0.9866932222087419,-8.820603574573094e-06,0.49987654320987657,11.759681380101389,6127.667512563931,93
0.7566592111813454,0.17201892196999966,0.02959050951572083,0.9896173492940021,0.045006245434050074,-1.4106774124934809,0.9815565420412584,-4.68542703545092e-06,0.49987654320987657,11.743908240076651,6128.9396105688975,94
0.7565592756443064,0.17125025130920168,0.029326648573464734,0.9899012578201094,0.05514928635048488,-1.4161628276390492,1.004567837870149,-2.6010983762348652e-05,0.49987654320987657,11.678848611536887,6128.130132718881,95
0.7563218131107772,0.17037789523295072,0.02902862718401033,0.9889704966296202,0.04331905059871566,-1.4148970853350036,1.000739295677021,-5.031614198892972e-05,0.49987654320987657,11.615260831235048,6126.206686197295,96
0.7560690590055957,0.16999341732702664,0.028897761934520642,0.9917024038289006,0.07111335745025837,-1.4054966376151483,0.9872491844213762,-7.295110939156556e-05,0.49987654320987657,11.602258679946974,6124.159377945325,97
0.7558973758531665,0.1702265994410169,0.028977095157252414,0.9966353630883265,0.053734538575023805,-1.4007423441634945,0.9850530238380832,-9.071478461300618e-05,0.49987654320987657,11.645637461779238,6122.768744410649,98
0.7558564074537759,0.17064170695063965,0.029118592151027984,0.9811363879322628,0.03384334133688893,-1.4062591145538301,0.9786628492770957,-0.00010276335897463395,0.49987654320987657,11.69136628404154,6122.436900375584,99
0.7559388979807732,0.17070635489776587,0.02914065960248199,0.9821041674045341,0.026928641931160235,-1.4116016788606958,0.9723389031084952,-0.00010971625934165635,0.49987654320987657,11.704393647057536,6123.105073644263,100
0.7560849180621074,0.17038614494288495,0.029031438388497796,0.9989785735836347,0.04071461693973766,-1.4021808406191558,0.9536077641714278,-0.00011239970917775768,0.49987654320987657,11.69311852869377,6124.28783630307,101
0.7562036162686181,0.170192545729466,0.02896550262187637,0.9945114860180073,0.06212398293395427,-1.383871094048443,0.904547496501666,-0.00011089707366050413,0.49987654320987657,11.718729344492592,6125.249291775806,102
0.7562108877318705,0.170530470299646,0.029080641300618448,0.9876245953834961,0.04079852363897307,-1.3847308427415015,0.8989963010810307,-0.00010569107836490009,0.49987654320987657,11.740521875586571,6125.308190628151,103
0.7560733387724992,0.17107240993539025,0.02926576944110221,0.9818021114427888,0.036278304389677885,-1.4111959981718667,0.9783848346792272,-9.645407175306735e-05,0.49987654320987657,11.759989845168835,6124.194044057243,104
0.7558415461376555,0.1710392165213625,0.02925441358824152,0.9844018785623363,0.03357140206429021,-1.427071946873806,1.0228374906046254,-8.354121637184857e-05,0.49987654320987657,11.726736650773125,6122.31652371501,105
0.7556540414367896,0.1701740979493763,0.02895922361288392,0.9935719084055669,0.06619532937811146,-1.4033080749472406,0.9465108883635458,-6.829649905858929e-05,0.49987654320987657,11.592495036074173,6120.797735637996,106
0.7557014924132573,0.16921525176976163,0.02863380143150382,0.9894155113412306,0.035048084909676536,-1.3677279371461353,0.8520220917333248,-5.312800680336683e-05,0.49987654320987657,11.4437401297364,6121.182088547384,107
0.7561571479815438,0.16914202739971287,0.02860902543288522,0.9895473720407557,0.040249434181374444,-1.3740785937748308,0.8806217095194113,-4.246641786928184e-05,0.49987654320987657,11.452808795623667,6124.872898650505,108
0.7570973585794601,0.16994982771829453,0.028882943941477994,0.9834252926802418,0.04106604094561089,-1.4206789754135343,1.011565758686448,-4.23188245375801e-05,0.49987654320987657,11.566922094508202,6132.488604493627,109
0.758444881956199,0.1704880487684401,0.029066174772870008,0.994935259086595,0.06625292468015814,-1.4537257019619245,1.1024065693555896,-5.646703477011304e-05,0.49987654320987657,11.677789800176646,6143.403543845212,110
0.7599619824019259,0.16964814800174757,0.028780494120422852,0.9927155180643363,0.09878209594093612,-1.4494438182435185,1.0897770992143103,-8.508932136867688e-05,0.49987654320987657,11.67752271356858,6155.692057455601,111
0.7613022832425035,0.16755339419242857,0.02807413990540335,0.9897576863767177,0.05521056757539544,-1.4379956707829227,1.070295912180871,-0.00012430716078794095,0.49987654320987657,11.55481373185003,6166.548494264278,112
0.7621081579389405,0.1655545581620339,0.02740831172822627,0.9920051332693967,0.059888104056055824,-1.4516477500911276,1.1480734577103187,-0.00016558003889391828,0.49987654320987657,11.425392875135916,6173.076079305418,113
0.7621232296668228,0.16508843407392593,0.027254191064980983,0.9883602249839694,0.04562376856017303,-1.476455113997428,1.2600749606211643,-0.00019722290618556725,0.49987654320987657,11.437221301943401,6173.198160301265,114
0.7612831439080665,0.16647797933762815,0.027714917604339747,0.9993543384880612,0.0426620577112331,-1.4781021673127963,1.2747656851776723,-0.00021094849428731345,0.49987654320987657,11.611277936856977,6166.393465655339,115
0.7597535303962074,0.168780361114648,0.028486810297990987,0.9878543376038276,0.04163750878076644,-1.4554188777140262,1.182197824778826,-0.0002064673069461211,0.49987654320987657,11.82399599709898,6154.00359620928,116
0.7578996830864067,0.1706578184941555,0.02912409101318413,0.9891888588527507,0.042809091224437656,-1.429982657541058,1.0637960497386452,-0.00018824720578290347,0.49987654320987657,11.930038399905877,6138.987432999894,117
0.756193203693449,0.17133632859027065,0.029356137494793197,0.9855413611707189,0.05046893424761567,-1.4117924663506418,0.9811833584632175,-0.00016056009744327398,0.49987654320987657,11.863638126287709,6125.164949916938,118
0.7550802830319164,0.1709662394105027,0.02922945501816933,0.9922377038930851,0.049227964293883764,-1.3982863222166777,0.9453259752090037,-0.0001247076336480588,0.49987654320987657,11.747516917780894,6116.150292558523,119
0.7548480989621651,0.17029841034518528,0.02900154856609711,0.9839149257390865,0.049497537472275366,-1.390119195201629,0.9383993352462325,-8.292633198983798e-05,0.49987654320987657,11.65636127283176,6114.269601593537,120
0.7555267061085824,0.1699895931776099,0.02889646178868932,0.9854294361302154,0.012474304183821172,-1.3942086606486805,0.9526249659829369,-3.893047997521262e-05,0.49987654320987657,11.596125117204796,6119.766319479518,121
0.756855169380741,0.17010512713658324,0.028935754278153147,0.9843479056037012,0.004579057438563128,-1.4070468988986207,0.9975100695082655,-1.3882290690333996e-06,0.49987654320987657,11.551622231583737,6130.526871984002,122
0.7583264610507107,0.17022860633642942,0.028977778415243058,0.9822270682625363,0.002046656694599025,-1.4078268550428963,1.0242891020292966,-2.868399289015779e-05,0.49987654320987657,11.525634157692696,6142.4443345107575,123
0.7593086427109393,0.169967879670746,0.02888908011976919,0.9877174580582813,0.03289879381900629,-1.3880818396207075,0.955183238945172,-3.0482171280469466e-05,0.49987654320987657,11.502781308023675,6150.400005958609,124
0.7592210761754349,0.1693118910898099,0.028666516464407647,0.9836187509884997,0.04212039287468172,-1.3749261806425837,0.8666460922934895,-5.605955258600859e-06,0.49987654320987657,11.54160830904225,6149.690717021023,125
0.7577252012132796,0.16863162579226293,0.028436625217341797,0.9783479541923017,0.062124548558333215,-1.3911135322816781,0.9116899221497108,-8.54043820979965e-05,0.49987654320987657,11.614056251772043,6137.574129827564,126
0.754873842101004,0.16849722928437225,0.028391316276510314,0.9901653620935398,0.06980827463358052,-1.4007813603468426,1.0057819354990603,-0.00020379185204932236,0.49987654320987657,11.66946715549528,6114.478121018132,127
0.751158925745196,0.1693812613619035,0.028690011700549464,0.9865566417538183,0.0707275117643194,-1.3483677676519896,0.9002597129623768,-0.0003406480892692936,0.49987654320987657,11.770422141036454,6084.387298536089,128
0.7474154319783932,0.17119143926029412,0.029306508876010967,0.9896948864755006,0.0609747971136145,-1.2493376076422518,0.598784565126028,-0.00046671789686283656,0.49987654320987657,11.871185702648454,6054.064999024984,129
0.7448068663859234,0.17293289510178747,0.029905786208285826,0.9924882490362188,0.0443094801692,-1.178470555530251,0.371909949016064,-0.0005543317248359001,0.49987654320987657,11.888671276914804,6032.935617725979,130
0.7436086651682942,0.17341173550971237,0.030071630012490434,0.9945554396434976,0.032202492931083,-1.1725744102739557,0.3636870272610633,-0.0005813712633129489,0.49987654320987657,11.81785734264566,6023.230187863182,131
0.744309655741538,0.17198775210139292,0.029579786872890187,0.9772708538988546,0.0540522496434,-1.2221105723973593,0.547140733044797,-0.0005349269668254404,0.49987654320987657,11.725186857179636,6028.9082115064575,132
0.7466650302178578,0.16958093475118519,0.028757693431085727,0.987984252445134,0.0579058161195972,-1.2907616129330444,0.7853355885478805,-0.00042415572028163594,0.49987654320987657,11.648167920679276,6047.986744764649,133
0.750003961982002,0.16805091146917728,0.028241108845621254,0.9847442309794444,0.0738374513938026,-1.3436511584561543,0.8991737157463984,-0.00027731805702291377,0.49987654320987657,11.593752800764413,6075.032092054216,134
0.7534896657354772,0.16862546218156818,0.02843454649594748,0.979116846553238,0.0686954530158912,-1.3737607744183293,0.8812715440509775,-0.00013006615042350934,0.49987654320987657,11.611689912520475,6103.266292457364,135
0.75640376714297,0.17081534945020374,0.02917788360779522,0.992313020416975,0.0735243692818193,-1.398342612568342,0.9099675411956718,-1.5618524350841774e-05,0.49987654320987657,11.739000153778484,6126.870513858056,136
0.7583368078323209,0.1729586750554311,0.029914703276930205,0.986266418151242,0.0672481408459267,-1.4190625384854496,1.0009788910316644,-4.7184013203644925e-05,0.49987654320987657,11.902729173581164,6142.528143441799,137
